;;;;Ständige Wohnbevölkerung am 31.12.2011;;;;;;Ständige Wohnbevölkerung am 31.12.2012;;;;;;
;;;;Population résidante permanente le 31.12.2011;;;;;;Population résidante permanente le 31.12.2012;;;;;;
"BFS-Nr.
No OFS";"Kanton
Canton";"Gemeinde
Commune  ";"Region
Région";Total 2011;"Männer
Hommes 2011";"Frauen
Femmes 2011";0-18;19-25;>  25;Total 2012;"Männer
Hommes 2012";"Frauen
Femmes 2012";0-18;19-25;>  25;
;;Total Schweiz / Suisse;;7'954'662;3'922'253;4'032'409;1'547'529;688'445;5'718'688;8'039'060;3'968'524;4'070'536;1'551'225;692'105;5'795'730;
1005;LU;Hasle (LU);3;1'752;902;850;450;166;1'136;1'751;904;847;447;167;1'137;
1007;LU;Romoos;3;693;350;343;162;79;452;695;353;342;158;81;456;
1008;LU;Schüpfheim;3;3'962;1'961;2'001;956;409;2'597;4'053;2'005;2'048;948;434;2'671;
1009;LU;Werthenstein;2;1'942;1'004;938;470;173;1'299;1'967;1'003;964;479;179;1'309;
1010;LU;Escholzmatt-Marbach;3;4'355;2'192;2'163;953;464;2'938;4'346;2'172;2'174;943;450;2'953;
1021;LU;Aesch (LU);3;993;513;480;204;110;679;1'009;507;502;205;104;700;
1022;LU;Altwis;3;397;199;198;102;38;257;411;205;206;107;36;268;
1023;LU;Ballwil;3;2'556;1'283;1'273;610;203;1'743;2'577;1'299;1'278;616;201;1'760;
1024;LU;Emmen;1;28'481;14'154;14'327;5'525;3'029;19'927;28'701;14'276;14'425;5'453;3'053;20'195;
1025;LU;Ermensee;3;867;429;438;206;84;577;874;442;432;210;78;586;
1026;LU;Eschenbach (LU);3;3'465;1'727;1'738;813;268;2'384;3'547;1'772;1'775;836;264;2'447;
1030;LU;Hitzkirch;3;4'775;2'398;2'377;1'167;463;3'145;4'832;2'428;2'404;1'159;441;3'232;
1031;LU;Hochdorf;3;8'822;4'279;4'543;1'872;918;6'032;8'877;4'313;4'564;1'848;923;6'106;
1032;LU;Hohenrain;3;2'385;1'236;1'149;605;249;1'531;2'418;1'242;1'176;604;256;1'558;
1033;LU;Inwil;3;2'206;1'132;1'074;499;222;1'485;2'306;1'169;1'137;519;221;1'566;
1037;LU;Rain;3;2'405;1'213;1'192;610;202;1'593;2'494;1'259;1'235;631;216;1'647;
1039;LU;Römerswil;3;1'625;828;797;412;127;1'086;1'632;825;807;399;138;1'095;
1040;LU;Rothenburg;2;7'195;3'598;3'597;1'686;639;4'870;7'227;3'606;3'621;1'643;646;4'938;
1041;LU;Schongau;3;901;466;435;235;62;604;913;484;429;232;62;619;
1051;LU;Adligenswil;2;5'447;2'725;2'722;1'243;484;3'720;5'406;2'696;2'710;1'211;465;3'730;
1052;LU;Buchrain;2;6'009;3'004;3'005;1'410;602;3'997;6'049;3'024;3'025;1'391;593;4'065;
1053;LU;Dierikon;2;1'448;739;709;291;149;1'008;1'467;748;719;302;138;1'027;
1054;LU;Ebikon;1;12'461;6'131;6'330;2'418;1'322;8'721;12'571;6'202;6'369;2'423;1'326;8'822;
1055;LU;Gisikon;3;1'113;579;534;239;111;763;1'148;600;548;245;122;781;
1056;LU;Greppen;3;1'021;521;500;256;84;681;1'050;530;520;257;88;705;
1057;LU;Honau;3;368;185;183;98;35;235;366;184;182;87;43;236;
1058;LU;Horw;1;13'607;6'647;6'960;2'524;1'190;9'893;13'618;6'600;7'018;2'510;1'152;9'956;
1059;LU;Kriens;1;26'474;12'860;13'614;4'929;2'353;19'192;26'751;13'020;13'731;4'912;2'386;19'453;
1061;LU;Luzern;1;78'093;37'220;40'873;11'507;6'842;59'744;79'478;37'976;41'502;11'654;7'145;60'679;
1062;LU;Malters;2;6'839;3'448;3'391;1'560;731;4'548;6'861;3'461;3'400;1'530;756;4'575;
1063;LU;Meggen;2;6'697;3'216;3'481;1'203;473;5'021;6'752;3'270;3'482;1'196;474;5'082;
1064;LU;Meierskappel;2;1'258;629;629;303;99;856;1'301;665;636;303;107;891;
1065;LU;Root;2;4'598;2'338;2'260;1'070;472;3'056;4'633;2'354;2'279;1'058;490;3'085;
1066;LU;Schwarzenberg;3;1'633;851;782;373;148;1'112;1'676;867;809;376;157;1'143;
1067;LU;Udligenswil;2;2'189;1'088;1'101;508;182;1'499;2'196;1'095;1'101;505;177;1'514;
1068;LU;Vitznau;3;1'272;651;621;216;161;895;1'206;625;581;208;93;905;
1069;LU;Weggis;3;4'191;2'066;2'125;683;298;3'210;4'181;2'045;2'136;671;301;3'209;
1081;LU;Beromünster;3;5'963;2'985;2'978;1'485;567;3'911;6'033;3'015;3'018;1'473;598;3'962;
1082;LU;Büron;3;2'207;1'149;1'058;533;208;1'466;2'211;1'142;1'069;537;209;1'465;
1083;LU;Buttisholz;3;3'225;1'602;1'623;868;320;2'037;3'257;1'635;1'622;867;321;2'069;
1084;LU;Eich;2;1'671;824;847;333;126;1'212;1'690;831;859;332;131;1'227;
1085;LU;Geuensee;3;2'524;1'251;1'273;597;288;1'639;2'592;1'284;1'308;617;272;1'703;
1086;LU;Grosswangen;3;3'028;1'538;1'490;777;310;1'941;3'074;1'569;1'505;783;302;1'989;
1088;LU;Hildisrieden;3;1'921;971;950;383;178;1'360;1'969;1'005;964;392;160;1'417;
1089;LU;Knutwil;3;2'040;1'025;1'015;521;166;1'353;2'077;1'056;1'021;534;169;1'374;
1091;LU;Mauensee;3;1'147;566;581;257;122;768;1'161;575;586;246;115;800;
1093;LU;Neuenkirch;2;6'147;3'116;3'031;1'538;577;4'032;6'185;3'139;3'046;1'523;569;4'093;
1094;LU;Nottwil;2;3'399;1'709;1'690;793;317;2'289;3'443;1'737;1'706;811;297;2'335;
1095;LU;Oberkirch;2;3'746;1'878;1'868;874;320;2'552;3'808;1'909;1'899;885;316;2'607;
1097;LU;Rickenbach (LU);3;3'061;1'522;1'539;731;306;2'024;3'061;1'525;1'536;720;298;2'043;
1098;LU;Ruswil;2;6'578;3'357;3'221;1'516;684;4'378;6'636;3'394;3'242;1'511;692;4'433;
1099;LU;Schenkon;2;2'593;1'300;1'293;516;232;1'845;2'678;1'349;1'329;524;239;1'915;
1100;LU;Schlierbach;3;701;369;332;197;40;464;755;394;361;220;31;504;
1102;LU;Sempach;2;4'094;2'032;2'062;980;353;2'761;4'105;2'033;2'072;980;349;2'776;
1103;LU;Sursee;2;8'998;4'385;4'613;1'594;906;6'498;9'079;4'401;4'678;1'624;882;6'573;
1104;LU;Triengen;3;4'416;2'239;2'177;1'036;493;2'887;4'416;2'234;2'182;1'019;478;2'919;
1107;LU;Wolhusen;2;4'199;2'138;2'061;961;454;2'784;4'143;2'122;2'021;934;443;2'766;
1121;LU;Alberswil;3;593;307;286;146;65;382;590;305;285;140;67;383;
1122;LU;Altbüron;3;947;492;455;210;100;637;951;497;454;208;99;644;
1123;LU;Altishofen;3;1'468;766;702;349;161;958;1'531;790;741;374;161;996;
1125;LU;Dagmersellen;3;5'010;2'531;2'479;1'070;465;3'475;5'103;2'587;2'516;1'098;461;3'544;
1126;LU;Ebersecken;3;422;221;201;116;46;260;415;214;201;110;46;259;
1127;LU;Egolzwil;3;1'338;685;653;287;159;892;1'321;671;650;260;157;904;
1128;LU;Ettiswil;3;2'431;1'211;1'220;558;276;1'597;2'486;1'242;1'244;562;273;1'651;
1129;LU;Fischbach;3;719;376;343;194;66;459;731;386;345;191;79;461;
1130;LU;Gettnau;3;1'025;555;470;234;110;681;1'033;556;477;241;101;691;
1131;LU;Grossdietwil;3;842;437;405;196;103;543;853;438;415;190;103;560;
1132;LU;Hergiswil bei Willisau;3;1'804;911;893;442;182;1'180;1'831;929;902;448;189;1'194;
1135;LU;Luthern;3;1'353;716;637;319;141;893;1'327;708;619;300;144;883;
1136;LU;Menznau;3;2'868;1'481;1'387;714;297;1'857;2'870;1'482;1'388;714;259;1'897;
1137;LU;Nebikon;3;2'426;1'218;1'208;517;241;1'668;2'452;1'225;1'227;534;217;1'701;
1139;LU;Pfaffnau;3;2'230;1'141;1'089;444;237;1'549;2'245;1'158;1'087;446;221;1'578;
1140;LU;Reiden;3;6'595;3'346;3'249;1'379;652;4'564;6'650;3'380;3'270;1'362;663;4'625;
1142;LU;Roggliswil;3;617;305;312;140;73;404;617;309;308;130;72;415;
1143;LU;Schötz;3;3'828;1'918;1'910;939;392;2'497;3'864;1'939;1'925;942;390;2'532;
1145;LU;Ufhusen;3;848;439;409;197;94;557;847;439;408;198;90;559;
1146;LU;Wauwil;3;1'788;892;896;385;178;1'225;1'859;923;936;390;193;1'276;
1147;LU;Wikon;3;1'382;703;679;279;114;989;1'416;719;697;292;105;1'019;
1150;LU;Zell (LU);3;2'003;1'004;999;454;220;1'329;2'001;1'006;995;449;213;1'339;
1151;LU;Willisau;3;7'343;3'677;3'666;1'506;773;5'064;7'439;3'713;3'726;1'493;786;5'160;
1201;UR;Altdorf (UR);0;8'903;4'346;4'557;1'633;831;6'439;8'981;4'412;4'569;1'642;828;6'511;
1202;UR;Andermatt;0;1'279;654;625;209;106;964;1'320;692;628;195;114;1'011;
1203;UR;Attinghausen;0;1'575;796;779;392;151;1'032;1'591;809;782;385;153;1'053;
1204;UR;Bauen;0;178;91;87;23;22;133;170;86;84;19;22;129;
1205;UR;Bürglen (UR);0;3'958;2'025;1'933;911;363;2'684;3'917;2'002;1'915;872;352;2'693;
1206;UR;Erstfeld;0;3'738;1'907;1'831;681;334;2'723;3'778;1'960;1'818;705;317;2'756;
1207;UR;Flüelen;0;1'965;985;980;424;145;1'396;1'988;1'001;987;423;142;1'423;
1208;UR;Göschenen;0;418;215;203;65;33;320;434;224;210;60;35;339;
1209;UR;Gurtnellen;0;578;291;287;113;38;427;583;297;286;109;43;431;
1210;UR;Hospental;0;186;96;90;28;16;142;216;117;99;30;23;163;
1211;UR;Isenthal;0;522;274;248;140;60;322;529;276;253;135;63;331;
1212;UR;Realp;0;142;71;71;9;12;121;133;65;68;10;11;112;
1213;UR;Schattdorf;0;4'964;2'548;2'416;982;446;3'536;5'009;2'562;2'447;972;434;3'603;
1214;UR;Seedorf (UR);0;1'771;888;883;444;155;1'172;1'806;912;894;469;152;1'185;
1215;UR;Seelisberg;0;656;332;324;104;47;505;684;341;343;107;42;535;
1216;UR;Silenen;0;2'149;1'172;977;394;189;1'566;2'162;1'186;976;395;187;1'580;
1217;UR;Sisikon;0;398;209;189;88;43;267;394;208;186;80;45;269;
1218;UR;Spiringen;0;851;457;394;221;85;545;846;452;394;217;85;544;
1219;UR;Unterschächen;0;696;369;327;181;93;422;699;370;329;177;87;435;
1220;UR;Wassen;0;455;240;215;79;36;340;453;234;219;83;34;336;
1301;SZ;Einsiedeln;0;14'438;7'283;7'155;3'022;1'222;10'194;14'632;7'398;7'234;3'027;1'234;10'371;
1311;SZ;Gersau;0;2'108;1'113;995;368;159;1'581;2'118;1'110;1'008;353;165;1'600;
1321;SZ;Feusisberg;0;4'810;2'585;2'225;845;296;3'669;4'945;2'663;2'282;901;284;3'760;
1322;SZ;Freienbach;0;15'730;8'341;7'389;2'736;1'109;11'885;15'758;8'356;7'402;2'680;1'103;11'975;
1323;SZ;Wollerau;0;7'010;3'725;3'285;1'226;483;5'301;7'051;3'754;3'297;1'191;484;5'376;
1331;SZ;Küssnacht (SZ);0;12'238;6'277;5'961;2'391;942;8'905;12'401;6'352;6'049;2'391;951;9'059;
1341;SZ;Altendorf;0;6'189;3'172;3'017;1'235;481;4'473;6'376;3'293;3'083;1'243;486;4'647;
1342;SZ;Galgenen;0;4'759;2'402;2'357;1'007;406;3'346;4'945;2'503;2'442;1'059;418;3'468;
1343;SZ;Innerthal;0;196;99;97;49;11;136;198;101;97;45;13;140;
1344;SZ;Lachen;0;7'873;3'927;3'946;1'397;546;5'930;8'004;3'994;4'010;1'414;548;6'042;
1345;SZ;Reichenburg;0;3'230;1'662;1'568;666;346;2'218;3'350;1'749;1'601;666;374;2'310;
1346;SZ;Schübelbach;0;8'514;4'312;4'202;1'781;907;5'826;8'567;4'313;4'254;1'770;882;5'915;
1347;SZ;Tuggen;0;3'014;1'546;1'468;614;272;2'128;3'003;1'535;1'468;595;270;2'138;
1348;SZ;Vorderthal;0;1'025;560;465;194;103;728;1'014;562;452;193;86;735;
1349;SZ;Wangen (SZ);0;4'673;2'351;2'322;933;414;3'326;4'764;2'390;2'374;939;427;3'398;
1361;SZ;Alpthal;0;576;307;269;140;36;400;591;311;280;135;43;413;
1362;SZ;Arth;0;10'921;5'568;5'353;2'287;1'014;7'620;10'924;5'568;5'356;2'235;1'016;7'673;
1363;SZ;Illgau;0;791;407;384;207;87;497;801;406;395;209;83;509;
1364;SZ;Ingenbohl;0;8'480;4'039;4'441;1'524;684;6'272;8'597;4'091;4'506;1'529;716;6'352;
1365;SZ;Lauerz;0;1'049;536;513;254;99;696;1'056;545;511;260;92;704;
1366;SZ;Morschach;0;1'088;565;523;277;86;725;1'093;572;521;264;87;742;
1367;SZ;Muotathal;0;3'527;1'845;1'682;834;340;2'353;3'469;1'809;1'660;819;323;2'327;
1368;SZ;Oberiberg;0;812;427;385;124;42;646;841;445;396;127;45;669;
1369;SZ;Riemenstalden;0;88;45;43;29;4;55;92;45;47;32;4;56;
1370;SZ;Rothenthurm;0;2'152;1'072;1'080;524;229;1'399;2'238;1'123;1'115;563;220;1'455;
1371;SZ;Sattel;0;1'802;937;865;406;171;1'225;1'828;953;875;405;166;1'257;
1372;SZ;Schwyz;0;14'331;7'158;7'173;2'928;1'374;10'029;14'663;7'341;7'322;2'931;1'426;10'306;
1373;SZ;Steinen;0;3'257;1'647;1'610;778;305;2'174;3'274;1'657;1'617;762;303;2'209;
1374;SZ;Steinerberg;0;899;470;429;220;76;603;913;479;434;221;75;617;
1375;SZ;Unteriberg;0;2'324;1'178;1'146;512;237;1'575;2'324;1'184;1'140;500;244;1'580;
1401;OW;Alpnach;0;5'673;2'910;2'763;1'163;588;3'922;5'736;2'951;2'785;1'144;578;4'014;
1402;OW;Engelberg;0;3'942;2'011;1'931;714;335;2'893;3'989;2'037;1'952;707;323;2'959;
1403;OW;Giswil;0;3'616;1'853;1'763;754;421;2'441;3'607;1'856;1'751;747;399;2'461;
1404;OW;Kerns;0;5'697;2'856;2'841;1'292;542;3'863;5'800;2'903;2'897;1'318;554;3'928;
1405;OW;Lungern;0;2'092;1'064;1'028;443;178;1'471;2'098;1'060;1'038;438;188;1'472;
1406;OW;Sachseln;0;4'896;2'445;2'451;1'101;390;3'405;4'926;2'455;2'471;1'101;392;3'433;
1407;OW;Sarnen;0;9'969;5'050;4'919;1'869;881;7'219;9'959;5'039;4'920;1'817;876;7'266;
1501;NW;Beckenried;0;3'335;1'695;1'640;660;286;2'389;3'319;1'702;1'617;631;271;2'417;
1502;NW;Buochs;0;5'359;2'717;2'642;1'070;567;3'722;5'370;2'717;2'653;1'054;546;3'770;
1503;NW;Dallenwil;0;1'796;925;871;414;210;1'172;1'782;925;857;412;196;1'174;
1504;NW;Emmetten;0;1'263;686;577;181;105;977;1'328;721;607;181;118;1'029;
1505;NW;Ennetbürgen;0;4'397;2'229;2'168;708;366;3'323;4'484;2'268;2'216;708;369;3'407;
1506;NW;Ennetmoos;0;2'116;1'103;1'013;448;175;1'493;2'095;1'080;1'015;433;176;1'486;
1507;NW;Hergiswil (NW);0;5'404;2'841;2'563;808;343;4'253;5'487;2'890;2'597;777;365;4'345;
1508;NW;Oberdorf (NW);0;3'080;1'555;1'525;676;268;2'136;3'101;1'572;1'529;664;276;2'161;
1509;NW;Stans;0;8'064;3'966;4'098;1'558;741;5'765;8'112;4'031;4'081;1'563;742;5'807;
1510;NW;Stansstad;0;4'451;2'255;2'196;623;317;3'511;4'417;2'248;2'169;619;292;3'506;
1511;NW;Wolfenschiessen;0;2'046;1'064;982;508;207;1'331;2'089;1'093;996;501;227;1'361;
1630;GL;Glarus Nord;0;16'988;8'536;8'452;3'309;1'655;12'024;17'198;8'631;8'567;3'329;1'649;12'220;
1631;GL;Glarus Süd;0;9'938;5'143;4'795;1'698;850;7'390;9'859;5'107;4'752;1'622;837;7'400;
1632;GL;Glarus;0;12'291;6'134;6'157;2'404;1'210;8'677;12'312;6'166;6'146;2'412;1'174;8'726;
1701;ZG;Baar;0;22'125;11'170;10'955;4'390;1'715;16'020;22'355;11'251;11'104;4'364;1'731;16'260;
1702;ZG;Cham;0;14'976;7'484;7'492;2'989;1'246;10'741;15'020;7'517;7'503;2'975;1'242;10'803;
1703;ZG;Hünenberg;0;8'795;4'493;4'302;2'000;679;6'116;8'804;4'503;4'301;1'995;673;6'136;
1704;ZG;Menzingen;0;4'382;2'159;2'223;898;381;3'103;4'335;2'134;2'201;877;355;3'103;
1705;ZG;Neuheim;0;1'969;1'018;951;451;152;1'366;2'006;1'040;966;464;155;1'387;
1706;ZG;Oberägeri;0;5'592;2'822;2'770;1'208;427;3'957;5'653;2'817;2'836;1'211;433;4'009;
1707;ZG;Risch;0;9'586;4'936;4'650;1'970;835;6'781;9'779;5'087;4'692;1'966;812;7'001;
1708;ZG;Steinhausen;0;9'070;4'525;4'545;1'897;751;6'422;9'213;4'617;4'596;1'878;744;6'591;
1709;ZG;Unterägeri;0;8'121;3'995;4'126;1'701;583;5'837;8'280;4'104;4'176;1'706;599;5'975;
1710;ZG;Walchwil;0;3'587;1'844;1'743;704;212;2'671;3'593;1'854;1'739;700;222;2'671;
1711;ZG;Zug;0;26'901;13'574;13'327;4'448;1'898;20'555;27'537;13'892;13'645;4'613;1'893;21'031;
2004;FR;Bussy (FR);2;374;186;188;87;25;262;385;194;191;84;35;266;
2005;FR;Châbles;2;695;344;351;180;47;468;710;352;358;189;43;478;
2008;FR;Châtillon (FR);2;379;188;191;86;23;270;405;205;200;97;25;283;
2009;FR;Cheiry;2;357;182;175;74;31;252;365;189;176;71;37;257;
2010;FR;Cheyres;2;1'240;631;609;264;85;891;1'242;630;612;265;76;901;
2011;FR;Cugy (FR);2;1'444;703;741;356;121;967;1'496;726;770;359;126;1'011;
2013;FR;Domdidier;2;2'825;1'447;1'378;709;276;1'840;2'884;1'464;1'420;733;268;1'883;
2014;FR;Dompierre (FR);2;807;416;391;205;73;529;911;468;443;227;87;597;
2015;FR;Estavayer-le-Lac;2;5'791;2'799;2'992;1'277;585;3'929;6'011;2'918;3'093;1'302;590;4'119;
2016;FR;Fétigny;2;862;433;429;236;61;565;878;442;436;250;61;567;
2022;FR;Gletterens;2;851;404;447;175;58;618;911;430;481;197;61;653;
2024;FR;Léchelles;2;603;307;296;131;66;406;629;321;308;145;69;415;
2025;FR;Lully (FR);2;1'004;488;516;286;85;633;1'036;500;536;282;82;672;
2027;FR;Ménières;2;349;184;165;98;21;230;340;179;161;95;22;223;
2029;FR;Montagny (FR);2;2'083;1'022;1'061;519;183;1'381;2'103;1'034;1'069;502;181;1'420;
2033;FR;Morens (FR);2;142;70;72;39;6;97;137;71;66;30;11;96;
2034;FR;Murist;2;584;291;293;147;42;395;595;298;297;146;45;404;
2035;FR;Nuvilly;2;376;182;194;106;23;247;388;188;200;105;29;254;
2038;FR;Prévondavaux;2;64;37;27;18;4;42;65;38;27;17;4;44;
2039;FR;Rueyres-les-Prés;2;349;174;175;83;41;225;362;182;180;91;39;232;
2040;FR;Russy;2;212;104;108;39;19;154;211;107;104;40;15;156;
2041;FR;Saint-Aubin (FR);2;1'445;729;716;345;139;961;1'526;766;760;356;156;1'014;
2043;FR;Sévaz;2;249;118;131;68;24;157;249;118;131;68;17;164;
2044;FR;Surpierre;2;305;150;155;60;28;217;311;157;154;58;32;221;
2045;FR;Vallon;2;332;169;163;90;26;216;351;187;164;87;31;233;
2047;FR;Villeneuve (FR);2;322;171;151;76;27;219;347;188;159;85;26;236;
2049;FR;Vuissens;2;204;103;101;55;9;140;228;119;109;59;9;160;
2050;FR;Les Montets;2;1'335;677;658;309;103;923;1'333;682;651;314;103;916;
2051;FR;Delley-Portalban;2;919;463;456;156;61;702;971;493;478;170;73;728;
2052;FR;Vernay;2;1'042;527;515;298;89;655;1'068;539;529;283;110;675;
2061;FR;Auboranges;2;260;128;132;76;14;170;275;135;140;77;17;181;
2063;FR;Billens-Hennens;2;665;334;331;164;61;440;659;334;325;162;63;434;
2066;FR;Chapelle (Glâne);2;260;126;134;76;17;167;258;131;127;67;24;167;
2067;FR;Le Châtelard;2;359;175;184;101;22;236;372;182;190;101;28;243;
2068;FR;Châtonnaye;2;752;369;383;218;69;465;742;367;375;209;72;461;
2072;FR;Ecublens (FR);2;289;144;145;59;42;188;304;150;154;65;42;197;
2079;FR;Grangettes;2;187;96;91;46;22;119;190;100;90;49;18;123;
2086;FR;Massonnens;2;428;213;215;96;50;282;453;223;230;101;54;298;
2087;FR;Mézières (FR);2;1'018;502;516;270;96;652;1'000;496;504;251;99;650;
2089;FR;Montet (Glâne);2;355;179;176;84;31;240;364;186;178;89;25;250;
2096;FR;Romont (FR);2;4'621;2'295;2'326;1'082;467;3'072;4'841;2'411;2'430;1'111;495;3'235;
2097;FR;Rue;2;1'265;612;653;285;124;856;1'336;650;686;293;122;921;
2099;FR;Siviriez;2;2'124;1'078;1'046;509;231;1'384;2'153;1'099;1'054;516;231;1'406;
2102;FR;Ursy;2;2'489;1'246;1'243;647;230;1'612;2'564;1'288;1'276;668;238;1'658;
2111;FR;Villaz-Saint-Pierre;2;1'029;538;491;244;102;683;1'101;579;522;277;118;706;
2113;FR;Vuisternens-devant-Romont;2;2'024;993;1'031;544;183;1'297;2'118;1'032;1'086;558;196;1'364;
2114;FR;Villorsonnens;2;1'275;651;624;317;114;844;1'310;670;640;324;119;867;
2115;FR;Torny;2;815;408;407;201;68;546;851;436;415;211;65;575;
2116;FR;La Folliaz;2;882;442;440;209;96;577;899;451;448;217;95;587;
2121;FR;Haut-Intyamon;2;1'412;729;683;264;141;1'007;1'424;729;695;275;131;1'018;
2122;FR;Pont-en-Ogoz;2;1'631;830;801;409;96;1'126;1'665;846;819;411;96;1'158;
2123;FR;Botterens;2;492;243;249;113;42;337;504;242;262;124;32;348;
2124;FR;Broc;2;2'278;1'146;1'132;472;198;1'608;2'442;1'229;1'213;512;210;1'720;
2125;FR;Bulle;2;19'592;9'529;10'063;4'102;2'594;12'896;20'177;9'876;10'301;4'224;2'654;13'299;
2128;FR;Châtel-sur-Montsalvens;2;245;131;114;48;12;185;248;131;117;47;13;188;
2129;FR;Corbières;2;735;365;370;182;50;503;757;376;381;183;55;519;
2130;FR;Crésuz;2;299;153;146;23;23;253;301;156;145;26;19;256;
2131;FR;Echarlens;2;734;368;366;195;55;484;767;380;387;198;58;511;
2134;FR;Grandvillard;2;738;373;365;183;59;496;778;392;386;199;72;507;
2135;FR;Gruyères;2;1'867;952;915;447;157;1'263;2'027;1'031;996;484;178;1'365;
2137;FR;Hauteville;2;562;279;283;144;40;378;561;282;279;138;38;385;
2138;FR;Jaun;2;684;352;332;159;66;459;667;348;319;147;66;454;
2140;FR;Marsens;2;1'653;846;807;483;138;1'032;1'696;867;829;462;171;1'063;
2143;FR;Morlon;2;590;290;300;151;44;395;588;288;300;152;40;396;
2145;FR;Le Pâquier (FR);2;1'086;528;558;286;106;694;1'109;541;568;304;93;712;
2147;FR;Pont-la-Ville;2;584;301;283;152;53;379;583;303;280;144;55;384;
2148;FR;Riaz;2;2'181;1'086;1'095;493;204;1'484;2'201;1'105;1'096;484;202;1'515;
2149;FR;La Roche;2;1'428;720;708;337;112;979;1'449;738;711;329;131;989;
2152;FR;Sâles;2;1'432;711;721;388;142;902;1'440;713;727;390;153;897;
2153;FR;Sorens;2;949;490;459;215;87;647;1'006;524;482;231;84;691;
2155;FR;Vaulruz;2;1'014;503;511;249;68;697;994;493;501;232;67;695;
2160;FR;Vuadens;2;2'045;1'030;1'015;523;177;1'345;2'153;1'084;1'069;539;190;1'424;
2162;FR;Bas-Intyamon;2;1'165;575;590;256;90;819;1'190;585;605;261;100;829;
2163;FR;Val-de-Charmey;2;2'198;1'079;1'119;431;172;1'595;2'295;1'136;1'159;429;198;1'668;
2171;FR;Arconciel;1;770;386;384;197;65;508;762;381;381;187;62;513;
2172;FR;Autafond;1;77;41;36;19;11;47;74;39;35;18;10;46;
2173;FR;Autigny;1;711;358;353;167;65;479;710;358;352;162;69;479;
2174;FR;Avry;1;1'770;896;874;419;179;1'172;1'844;932;912;429;195;1'220;
2175;FR;Belfaux;1;2'789;1'416;1'373;684;288;1'817;2'862;1'431;1'431;687;294;1'881;
2177;FR;Chénens;1;661;326;335;183;53;425;702;347;355;190;61;451;
2179;FR;Chésopelloz;1;120;66;54;25;11;84;126;70;56;26;12;88;
2183;FR;Corminboeuf;1;2'142;1'085;1'057;500;214;1'428;2'140;1'093;1'047;493;192;1'455;
2184;FR;Corpataux-Magnedens;1;1'193;617;576;327;97;769;1'237;644;593;344;92;801;
2185;FR;Corserey;1;347;174;173;82;24;241;384;193;191;95;29;260;
2186;FR;Cottens (FR);1;1'350;671;679;382;94;874;1'385;689;696;392;105;888;
2189;FR;Ependes (FR);1;1'071;545;526;277;108;686;1'095;542;553;273;120;702;
2192;FR;Farvagny;1;2'114;1'029;1'085;552;207;1'355;2'130;1'045;1'085;535;228;1'367;
2194;FR;Ferpicloz;1;264;132;132;54;32;178;278;139;139;63;32;183;
2196;FR;Fribourg;1;35'680;17'493;18'187;6'509;3'676;25'495;36'633;18'035;18'598;6'613;3'759;26'261;
2197;FR;Givisiez;1;3'031;1'538;1'493;631;327;2'073;3'043;1'533;1'510;657;324;2'062;
2198;FR;Granges-Paccot;1;2'729;1'375;1'354;635;303;1'791;2'926;1'485;1'441;697;307;1'922;
2200;FR;Grolley;1;1'776;884;892;431;198;1'147;1'858;925;933;440;215;1'203;
2206;FR;Marly;1;7'653;3'729;3'924;1'617;757;5'279;7'729;3'749;3'980;1'611;771;5'347;
2208;FR;Matran;1;1'546;770;776;372;166;1'008;1'567;774;793;368;167;1'032;
2211;FR;Neyruz (FR);1;2'208;1'097;1'111;614;201;1'393;2'321;1'166;1'155;610;231;1'480;
2213;FR;Noréaz;1;577;285;292;149;62;366;597;291;306;151;70;376;
2216;FR;Pierrafortscha;1;148;78;70;35;8;105;149;76;73;34;7;108;
2217;FR;Ponthaux;1;659;319;340;189;50;420;681;336;345;190;54;437;
2220;FR;Le Mouret;1;2'990;1'507;1'483;726;267;1'997;3'022;1'525;1'497;720;279;2'023;
2221;FR;Prez-vers-Noréaz;1;916;448;468;222;89;605;937;453;484;222;93;622;
2222;FR;Rossens (FR);1;1'248;631;617;318;109;821;1'242;619;623;313;110;819;
2223;FR;Le Glèbe;1;1'164;584;580;329;98;737;1'189;597;592;335;101;753;
2225;FR;Senèdes;1;128;62;66;29;13;86;139;72;67;30;11;98;
2226;FR;Treyvaux;1;1'451;715;736;377;120;954;1'439;726;713;361;132;946;
2228;FR;Villars-sur-Glâne;1;11'762;5'803;5'959;2'727;1'057;7'978;11'975;5'894;6'081;2'797;1'091;8'087;
2230;FR;Villarsel-sur-Marly;1;82;44;38;19;15;48;84;42;42;15;18;51;
2231;FR;Vuisternens-en-Ogoz;1;859;448;411;215;103;541;938;489;449;247;89;602;
2233;FR;Hauterive (FR);1;2'226;1'125;1'101;570;181;1'475;2'268;1'155;1'113;582;190;1'496;
2234;FR;La Brillaz;1;1'752;885;867;483;136;1'133;1'777;911;866;485;145;1'147;
2235;FR;La Sonnaz;1;1'015;504;511;278;88;649;1'002;492;510;262;93;647;
2243;FR;Barberêche;2;523;269;254;111;34;378;514;270;244;97;45;372;
2250;FR;Courgevaux;2;1'343;688;655;319;120;904;1'367;696;671;307;136;924;
2251;FR;Courlevon;2;305;154;151;52;36;217;305;147;158;51;36;218;
2254;FR;Courtepin;2;3'379;1'693;1'686;875;291;2'213;3'503;1'762;1'741;909;290;2'304;
